timestampbranchcommitmodelcasetpsscorestatusdescription
2026-03-19T02:37:37.517234+00:00	master	c2450ad	/data/models/Qwen3-8B	suffix	0.00	0.00	crash	SuffixDecoding-inspired dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-suffix-tp2', '--case', 'suffix', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-suffix-tp2.json']' returned non-zero exit status 1.
2026-03-19T02:38:43.517296+00:00	master	c2450ad	/data/models/Qwen3-8B	eagle3	0.00	0.00	crash	EAGLE-3 dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-eagle3-tp2', '--case', 'eagle3', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-eagle3-tp2.json', '--draft-model', '/data/models/AngelSlim-Qwen3-8B_eagle3', '--num-speculative-tokens', '3']' returned non-zero exit status 1.
2026-03-19T02:40:28.160484+00:00	master	c2450ad	/data/models/Qwen3-8B	direct	213.60	1.00	keep	dual-5090 direct baseline
2026-03-19T02:41:05.669811+00:00	master	c2450ad	/data/models/Qwen3-8B	suffix	0.00	0.00	crash	SuffixDecoding-inspired dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-suffix-tp2', '--case', 'suffix', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-suffix-tp2.json']' returned non-zero exit status 1.
2026-03-19T02:42:13.420116+00:00	master	c2450ad	/data/models/Qwen3-8B	eagle3	0.00	0.00	crash	EAGLE-3 dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-eagle3-tp2', '--case', 'eagle3', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-eagle3-tp2.json', '--draft-model', '/data/models/AngelSlim-Qwen3-8B_eagle3', '--num-speculative-tokens', '3']' returned non-zero exit status 1.
2026-03-19T02:43:57.738949+00:00	master	c2450ad	/data/models/Qwen3-8B	direct	210.22	1.00	keep	dual-5090 direct baseline
2026-03-19T02:44:04.162543+00:00	master	c2450ad	/data/models/Qwen3-8B	suffix	0.00	0.00	crash	SuffixDecoding-inspired dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-suffix-tp2', '--case', 'suffix', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-suffix-tp2.json']' returned non-zero exit status 1.
2026-03-19T02:44:40.325126+00:00	master	c2450ad	/data/models/Qwen3-8B	eagle3	0.00	0.00	crash	EAGLE-3 dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-eagle3-tp2', '--case', 'eagle3', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-eagle3-tp2.json', '--draft-model', '/data/models/AngelSlim-Qwen3-8B_eagle3', '--num-speculative-tokens', '3']' returned non-zero exit status 1.
2026-03-19T02:46:25.088520+00:00	master	c2450ad	/data/models/Qwen3-8B	direct	213.96	1.00	keep	dual-5090 direct baseline
2026-03-19T02:46:30.760216+00:00	master	c2450ad	/data/models/Qwen3-8B	suffix	0.00	0.00	crash	SuffixDecoding-inspired dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-suffix-tp2', '--case', 'suffix', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-suffix-tp2.json']' returned non-zero exit status 1.
2026-03-19T02:47:04.769030+00:00	master	c2450ad	/data/models/Qwen3-8B	eagle3	0.00	0.00	crash	EAGLE-3 dual-5090 baseline | crash: CalledProcessError: Command '['python3', '/home/scd/scd/auto_research_vllm/autoresearch/speculative_benchmark.py', '--identifier', 'qwen3-8b-eagle3-tp2', '--case', 'eagle3', '--model', '/data/models/Qwen3-8B', '--num-prompts', '2', '--max-tokens', '32', '--max-model-len', '2048', '--gpu-memory-utilization', '0.85', '--tensor-parallel-size', '2', '--output-json', 'speculative_runs/qwen3-8b-eagle3-tp2.json', '--draft-model', '/data/models/AngelSlim-Qwen3-8B_eagle3', '--num-speculative-tokens', '3']' returned non-zero exit status 1.
2026-03-19T02:48:06.535068+00:00	master	c2450ad	/data/models/Qwen3-8B	direct	214.39	1.00	keep	dual-5090 direct baseline
